model_id,org_id,model_type,params_B,metadata_row_present
KoboldAI/LLaMA2-13B-Estopia,KoboldAI,Fine-tuned,13.0,True
KoboldAI/LLaMA2-13B-Psyfighter2,KoboldAI,Fine-tuned,13.0,True
KoboldAI/LLaMA2-13B-Tiefighter,KoboldAI,Fine-tuned,13.0,True
KoboldAI/Mistral-7B-Erebus-v3,KoboldAI,Chat/post-trained,7.0,True
KoboldAI/Mistral-7B-Holodeck-1,KoboldAI,Fine-tuned,7.0,True
KoboldAI/Mixtral-8x7B-Holodeck-v1,KoboldAI,Fine-tuned,46.0,True
KoboldAI/OPT-13B-Erebus,KoboldAI,Fine-tuned,13.0,True
KoboldAI/OPT-13B-Nerybus-Mix,KoboldAI,Fine-tuned,13.0,True
KoboldAI/OPT-13B-Nerys-v2,KoboldAI,Fine-tuned,13.0,True
KoboldAI/OPT-2.7B-Erebus,KoboldAI,Fine-tuned,2.0,True
KoboldAI/OPT-2.7B-Nerybus-Mix,KoboldAI,Fine-tuned,2.0,True
KoboldAI/OPT-2.7B-Nerys-v2,KoboldAI,Fine-tuned,2.0,True
KoboldAI/OPT-30B-Erebus,KoboldAI,Fine-tuned,30.0,True
KoboldAI/OPT-350M-Erebus,KoboldAI,Fine-tuned,,True
KoboldAI/OPT-6.7B-Erebus,KoboldAI,Fine-tuned,6.0,True
KoboldAI/OPT-6.7B-Nerybus-Mix,KoboldAI,Fine-tuned,6.0,True
KoboldAI/OPT-6B-nerys-v2,KoboldAI,Fine-tuned,6.0,True
KoboldAI/PPO_Pygway-6b-Mix,KoboldAI,Fine-tuned,6.0,True
KoboldAI/fairseq-dense-125M,KoboldAI,Fine-tuned,,True
KoboldAI/fairseq-dense-2.7B,KoboldAI,Fine-tuned,2.0,True
KoboldAI/fairseq-dense-355M,KoboldAI,Fine-tuned,,True
KoboldAI/fairseq-dense-6.7B,KoboldAI,Fine-tuned,6.0,True
Korabbit/Llama-2-7b-chat-hf-afr-100step-flan,Korabbit,Chat/post-trained,7.0,True
Korabbit/Llama-2-7b-chat-hf-afr-100step-flan-v2,Korabbit,Chat/post-trained,7.0,True
Korabbit/Llama-2-7b-chat-hf-afr-100step-v2,Korabbit,Chat/post-trained,7.0,True
Korabbit/Llama-2-7b-chat-hf-afr-200step-flan,Korabbit,Chat/post-trained,7.0,True
Korabbit/Llama-2-7b-chat-hf-afr-200step-flan-v2,Korabbit,Chat/post-trained,7.0,True
Korabbit/Llama-2-7b-chat-hf-afr-200step-v2,Korabbit,Chat/post-trained,7.0,True
Korabbit/Llama-2-7b-chat-hf-afr-300step-flan-v2,Korabbit,Chat/post-trained,7.0,True
Korabbit/Llama-2-7b-chat-hf-afr-441step-flan-v2,Korabbit,Chat/post-trained,7.0,True
Kquant03/Azathoth-16x7B-bf16,Kquant03,Merged,91.0,True
Kquant03/BurningBruce-SOLAR-8x10.7B-bf16,Kquant03,Fine-tuned,69.0,True
Kquant03/Buttercup-4x7B-bf16,Kquant03,Fine-tuned,24.0,True
Kquant03/Buttercup-V2-bf16,Kquant03,Merged,24.0,True
Kquant03/Buttercup-V2-laser,Kquant03,Fine-tuned,24.0,True
Kquant03/CognitiveFusion-4x7B-bf16-MoE,Kquant03,Fine-tuned,24.0,True
Kquant03/CognitiveFusion2-4x7B-BF16,Kquant03,Merged,24.0,True
Kquant03/Cognito-2x7B-bf16,Kquant03,Merged,12.0,True
Kquant03/DolphinHermesPro-ModelStock,Kquant03,Merged,7.0,True
Kquant03/Eukaryote-8x7B-bf16,Kquant03,Fine-tuned,46.0,True
Kquant03/FrankenDPO-4x7B-bf16,Kquant03,Fine-tuned,24.0,True
Kquant03/Hippolyta-7B-bf16,Kquant03,Fine-tuned,7.0,True
Kquant03/Kaltsit-16x7B-bf16,Kquant03,Merged,91.0,True
Kquant03/Medusa-7B-bf16,Kquant03,Fine-tuned,7.0,True
Kquant03/Nanashi-2x7B-bf16,Kquant03,Merged,12.0,True
Kquant03/NeuralTrix-7B-dpo-laser,Kquant03,Fine-tuned,7.0,True
Kquant03/NeuralTrix-7B-dpo-relaser,Kquant03,Fine-tuned,7.0,True
Kquant03/Prokaryote-8x7B-bf16,Kquant03,Fine-tuned,46.0,True
Kquant03/Raiden-16x3.43B,Kquant03,Fine-tuned,35.0,True
Kquant03/Ryu-4x7B-MoE-bf16,Kquant03,Fine-tuned,24.0,True
Kquant03/Samlagast-7B-bf16,Kquant03,Merged,7.0,True
Kquant03/Samlagast-7B-laser-bf16,Kquant03,Fine-tuned,7.0,True
Kukedlc/Brocae-Area-7B-slerp,Kukedlc,Chat/post-trained,7.0,True
Kukedlc/Fasciculus-Arcuatus-7B-slerp,Kukedlc,Chat/post-trained,7.0,True
Kukedlc/FrankeMerge-12.5B,Kukedlc,Fine-tuned,12.0,True
Kukedlc/Jupiter-k-7B-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/LLama-3-8b-Maths,Kukedlc,Fine-tuned,8.0,True
Kukedlc/MyModelsMerge-7b,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeoCortex-7B-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuTrixOmniBe-7B-model-remix,Kukedlc,Merged,7.0,True
Kukedlc/NeuTrixOmniBe-DPO,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Neural-4-ARC-7b,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Neural-4-Maths-7b,Kukedlc,Merged,7.0,True
Kukedlc/Neural-4-QA-7b,Kukedlc,Merged,7.0,True
Kukedlc/Neural-Cosmic-Boy-7B-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Neural-Krishna-Multiverse-7b,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Neural-Krishna-Multiverse-7b-v2,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Neural-Krishna-Multiverse-7b-v3,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Neural4gsm8k,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralArjuna-7B-DT,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralContamination-7B-ties,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralExperiment-7b-dare-ties,Kukedlc,Merged,7.0,True
Kukedlc/NeuralFusion-7b-Dare-Ties,Kukedlc,Chat/post-trained,7.0,True
Kukedlc/NeuralGanesha-7b,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralKrishna-7B-V2-DPO,Kukedlc,Chat/post-trained,7.0,True
Kukedlc/NeuralKrishna-7B-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralKrishna-7B-v3,Kukedlc,Merged,7.0,True
Kukedlc/NeuralKrishnaMath-7B-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralKuke-4-All-7b,Kukedlc,Merged,7.0,True
Kukedlc/NeuralKukedlc-7B-Labonned,Kukedlc,Merged,7.0,True
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,Kukedlc,Merged,8.0,True
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,Kukedlc,Fine-tuned,8.0,True
Kukedlc/NeuralMarioMonarch-7B-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralMaths-Experiment-7b,Kukedlc,Merged,7.0,True
Kukedlc/NeuralMaxime-7B-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralMergeTest-001,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralMiLLaMa-8B-slerp,Kukedlc,Merged,8.0,True
Kukedlc/NeuralSirKrishna-7b,Kukedlc,Merged,7.0,True
Kukedlc/NeuralStockFusion-7b,Kukedlc,Merged,7.0,True
Kukedlc/NeuralSynthesis-7B-v0.1,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralSynthesis-7B-v0.2,Kukedlc,Merged,7.0,True
Kukedlc/NeuralSynthesis-7B-v0.3,Kukedlc,Fine-tuned,7.0,True
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Ramakrishna-7b-v3,Kukedlc,Fine-tuned,7.0,True
Kukedlc/Smart-LLaMa-3-8b-Python-v4,Kukedlc,Fine-tuned,8.0,True
Kukedlc/Smart-LLama-3-8b-Python-v5,Kukedlc,Fine-tuned,8.0,True
Kukedlc/SmartLlama-3-8B-MS-v0.1,Kukedlc,Chat/post-trained,8.0,True
Kukedlc/SuperMente-7B-v4,Kukedlc,Fine-tuned,7.0,True
Kukedlc/neuronal-7b-Mlab,Kukedlc,Fine-tuned,7.0,True
Kunhao/pile-7b,Kunhao,Unknown,,False
Kunhao/pile-7b-250b-tokens,Kunhao,Pretrained,7.0,True
L-R/LLmRA-3B-v0.1,L-R,Fine-tuned,3.0,True
L-R/LLmRa-1.3B,L-R,Fine-tuned,1.0,True
L-R/LLmRa-1.3B_V2,L-R,Fine-tuned,1.0,True
L-R/LLmRa-2.7B,L-R,Fine-tuned,2.0,True
LDCC/LDCC-SOLAR-10.7B,LDCC,Fine-tuned,10.0,True
LHC88/DPOpenHermes-7B-v2-PerfLaser,LHC88,Fine-tuned,7.0,True
LHC88/LaseredHermes-7B-v1,LHC88,Fine-tuned,7.0,True
LLM360/Amber,LLM360,Pretrained,,True
LLM360/AmberChat,LLM360,Fine-tuned,6.0,True
LLM360/K2,LLM360,Pretrained,65.0,True
LLMNewbie/vic_critT_20pr,LLMNewbie,Fine-tuned,10.0,True
LLMs/AlpacaGPT4-7B-elina,LLMs,Fine-tuned,7.0,True
LLMs/WizardLM-13B-V1.0,LLMs,Fine-tuned,13.0,True
LLMs/WizardLM-30B-V1.0,LLMs,Unknown,30.0,True
LTC-AI-Labs/Guanaco-Vicuna-7B-L2,LTC-AI-Labs,Fine-tuned,6.0,True
LTC-AI-Labs/L2-7b-Base-WVG-Uncensored,LTC-AI-Labs,Fine-tuned,7.0,True
LTC-AI-Labs/L2-7b-Base-test-WVG,LTC-AI-Labs,Fine-tuned,6.0,True
LTC-AI-Labs/L2-7b-Beluga-WVG-Test,LTC-AI-Labs,Fine-tuned,7.0,True
LTC-AI-Labs/L2-7b-Hermes-Synthia,LTC-AI-Labs,Unknown,7.0,True
LTC-AI-Labs/L2-7b-Hermes-WVG-Test,LTC-AI-Labs,Fine-tuned,7.0,True
LTC-AI-Labs/L2-7b-Synthia-WVG-Test,LTC-AI-Labs,Fine-tuned,7.0,True
Lajonbot/Llama-2-13b-hf-instruct-pl-lora_unload,Lajonbot,Fine-tuned,13.0,True
Lajonbot/Llama-2-7b-chat-hf-instruct-pl-lora_unload,Lajonbot,Fine-tuned,7.0,True
Lajonbot/tableBeluga-7B-instruct-pl-lora_unload,Lajonbot,Fine-tuned,7.0,True
Lajonbot/vicuna-13b-v1.3-PL-lora_unload,Lajonbot,Fine-tuned,13.0,True
Lajonbot/vicuna-7b-v1.5-PL-lora_unload,Lajonbot,Fine-tuned,7.0,True
Lambent/danube2-upscale-1.7,Lambent,Fine-tuned,2.0,True
Lambent/threebird-7B,Lambent,Merged,7.0,True
Langboat/Mengzi3-13B-Base,Langboat,Continually pretrained,13.0,True
Lazycuber/Janemalion-6B,Lazycuber,Unknown,,False
Lazycuber/L2-7b-Base-Guanaco-Uncensored,Lazycuber,Fine-tuned,7.0,True
Lazycuber/L2-7b-Guanaco-Random-Test,Lazycuber,Unknown,,False
Lazycuber/L2-7b-Guanaco-Uncensored,Lazycuber,Fine-tuned,6.0,True
Lazycuber/L2-7b-Orca-WVG-Test,Lazycuber,Fine-tuned,6.0,True
Lazycuber/pyg-instruct-wizardlm,Lazycuber,Fine-tuned,,True
LeoLM/leo-hessianai-13b,LeoLM,Fine-tuned,13.0,True
LeoLM/leo-hessianai-7b,LeoLM,Fine-tuned,7.0,True
LeoLM/leo-hessianai-7b-chat,LeoLM,Chat/post-trained,7.0,True
LeoLM/leo-hessianai-7b-chat-bilingual,LeoLM,Chat/post-trained,7.0,True
LeroyDyer/Mistral_AI_v2,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_AI_128k,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_AI_128k_b,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_AI_128k_bioMedical,LeroyDyer,Unknown,,True
LeroyDyer/Mixtral_AI_CyberBrain_3_0,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_CyberBrain_Coder,LeroyDyer,Fine-tuned,12.0,True
LeroyDyer/Mixtral_AI_CyberCoder,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_AI_CyberTron,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_CyberTron_Coder,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_CyberTron_DeepMind_III_UFT,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_CyberTron_Ultra,LeroyDyer,Continually pretrained,7.0,True
LeroyDyer/Mixtral_AI_CyberUltron_DPO,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_2.0,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_3.0,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_3.1_SFT,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_3.m1,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_3.m2,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_4.0,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_5.0,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_Child,LeroyDyer,Fine-tuned,,True
LeroyDyer/Mixtral_AI_Cyber_Matrix_2_0,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_Cyber_MegaMind_3_0,LeroyDyer,Fine-tuned,24.0,True
LeroyDyer/Mixtral_AI_LCARS_,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_MasterTron,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_SwahiliTron_7b,LeroyDyer,Fine-tuned,7.0,True
LeroyDyer/Mixtral_AI_base_128k,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_BioMedical,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_Chat_X,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_Chat_X_128k,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_Instruct,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_ThoughtsProcess_1,LeroyDyer,Merged,7.0,True
LeroyDyer/Mixtral_Uncensored,LeroyDyer,Merged,7.0,True
LeroyDyer/SpydazWeb_AI_BASE_128k,LeroyDyer,Merged,7.0,True
LewisDeBenoisIV/BillyTheKid1803,LewisDeBenoisIV,Merged,7.0,True
LewisDeBenoisIV/Jason1903_SLERP,LewisDeBenoisIV,Merged,7.0,True
Lexic0n/Mistral_7B-Open_Hermes-NSFWV1,Lexic0n,Fine-tuned,7.0,True
Liangmingxin/ThetaWave-7B-sft,Liangmingxin,Fine-tuned,7.0,True
Lichang-Chen/random_max_spin_filter1,Lichang-Chen,Fine-tuned,,True
Lichang-Chen/reward_max_spin_filter0.7,Lichang-Chen,Fine-tuned,,True
LinkSoul/Chinese-Llama-2-7b,LinkSoul,Fine-tuned,7.0,True
Linly-AI/Chinese-LLaMA-2-7B-hf,Linly-AI,Fine-tuned,7.0,True
LoSboccacc/orthogonal-2x7B-base,LoSboccacc,Fine-tuned,12.0,True
LoSboccacc/orthogonal-2x7B-v2-base,LoSboccacc,Fine-tuned,12.0,True
Locutusque/ChatHercules-2.5-Mistral-7B-DPO,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hercules-1.0-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hercules-2.0-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hercules-3.0-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hercules-3.1-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hercules-4.0-Mistral-v0.2-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hercules-4.0-Yi-34B,Locutusque,Chat/post-trained,34.0,True
Locutusque/Hyperion-1.5-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hyperion-2.0-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hyperion-2.0-Yi-34B,Locutusque,Chat/post-trained,34.0,True
Locutusque/Hyperion-2.1-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hyperion-3.0-Mistral-7B-DPO,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hyperion-3.0-Mistral-7B-alpha,Locutusque,Chat/post-trained,7.0,True
Locutusque/Hyperion-3.0-Mixtral-3x7B,Locutusque,Chat/post-trained,18.0,True
Locutusque/Hyperion-3.0-Yi-34B,Locutusque,Chat/post-trained,34.0,True
Locutusque/Llama-3-Orca-2.0-8B,Locutusque,Chat/post-trained,8.0,True
Locutusque/LocutusqueXFelladrin-TinyMistral248M-Instruct,Locutusque,Fine-tuned,,True
Locutusque/Mistral-7B-SFT,Locutusque,Fine-tuned,7.0,True
Locutusque/NeuralHyperion-2.0-Mistral-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/NeuralHyperion-Medium-Preview,Locutusque,Chat/post-trained,7.0,True
Locutusque/OpenCerebrum-1.0-7b-DPO,Locutusque,Chat/post-trained,7.0,True
Locutusque/OpenCerebrum-1.0-7b-SFT,Locutusque,Chat/post-trained,7.0,True
Locutusque/OpenCerebrum-1.5-Mistral-7B-v0.2-beta,Locutusque,Chat/post-trained,7.0,True
Locutusque/OpenCerebrum-1.5-Mistral-7b-v0.2-alpha,Locutusque,Chat/post-trained,7.0,True
Locutusque/OpenCerebrum-2.0-7B,Locutusque,Chat/post-trained,7.0,True
Locutusque/OpenHercules-2.5-Mistral-7B,Locutusque,Merged,7.0,True
Locutusque/Orca-2-13B-no_robots,Locutusque,Chat/post-trained,13.0,True
Locutusque/Orca-2-13b-SFT-v4,Locutusque,Fine-tuned,13.0,True
Locutusque/Orca-2-13b-SFT-v6,Locutusque,Chat/post-trained,13.0,True
Locutusque/Orca-2-13b-SFT_v5,Locutusque,Fine-tuned,13.0,True
Locutusque/Rhino-Mistral-7B,Locutusque,Fine-tuned,7.0,True
Locutusque/SlimHercules-4.0-Mistral-7B-v0.2,Locutusque,Chat/post-trained,7.0,True
Locutusque/TinyMistral-248M-Instruct,Locutusque,Chat/post-trained,,True
Locutusque/TinyMistral-248M-v2,Locutusque,Pretrained,,True
Locutusque/TinyMistral-248M-v2.5,Locutusque,Pretrained,,True
Locutusque/TinyMistral-248M-v2.5-Instruct,Locutusque,Chat/post-trained,,True
Locutusque/TinyMistral-248m,Locutusque,Pretrained,,True
Locutusque/UltraQwen-7B,Locutusque,Fine-tuned,7.0,True
Locutusque/gpt2-conversational-or-qa,Locutusque,Fine-tuned,,True
Locutusque/hyperion-medium-preview,Locutusque,Chat/post-trained,7.0,True
Locutusque/llama-3-neural-chat-v1-8b,Locutusque,Chat/post-trained,8.0,True
Locutusque/llama-3-neural-chat-v2.2-8B,Locutusque,Chat/post-trained,8.0,True
Locutusque/lr-experiment1-7B,Locutusque,Chat/post-trained,7.0,True
LordNoah/Alpaca-tuned-gpt2,LordNoah,Fine-tuned,,True
LordNoah/Alpaca_refine_gpt2_e0_se1,LordNoah,Fine-tuned,,True
LordNoah/Alpaca_refine_gpt2_e1_se0,LordNoah,Fine-tuned,,True
LordNoah/Alpaca_refine_tuned_gpt2_large,LordNoah,Fine-tuned,,True
LordNoah/Alpaca_spin_gpt2_e0_se1,LordNoah,Fine-tuned,,True
LordNoah/Alpaca_spin_gpt2_e1_se0,LordNoah,Fine-tuned,,True
LordNoah/Alpaca_spin_tuned_gpt2_large,LordNoah,Fine-tuned,,True
LordNoah/latent_gpt2_medium_alpaca_e2,LordNoah,Fine-tuned,,True
LordNoah/latent_gpt2_medium_alpaca_e3,LordNoah,Fine-tuned,,True
LordNoah/latent_gpt2_medium_alpaca_e4,LordNoah,Fine-tuned,,True
LordNoah/spin_gpt2_medium_alpaca_e2,LordNoah,Fine-tuned,,True
LordNoah/spin_gpt2_medium_alpaca_e3,LordNoah,Fine-tuned,,True
LoupGarou/WizardCoder-Guanaco-15B-V1.0,LoupGarou,Fine-tuned,15.0,True
LoupGarou/WizardCoder-Guanaco-15B-V1.1,LoupGarou,Fine-tuned,15.0,True
Lvxy1117/amber_fine_tune_001,Lvxy1117,Fine-tuned,6.0,True
Lvxy1117/amber_fine_tune_ori,Lvxy1117,Fine-tuned,6.0,True
Lvxy1117/amber_fine_tune_sg_part1,Lvxy1117,Fine-tuned,6.0,True
Lvxy1117/amber_fine_tune_sgall,Lvxy1117,Fine-tuned,6.0,True
M4-ai/Hercules-Mini-1.8B,M4-ai,Chat/post-trained,1.0,True
M4-ai/Hercules-Qwen1.5-14B,M4-ai,Chat/post-trained,14.0,True
M4-ai/NeuralReyna-Mini-1.8B-v0.2,M4-ai,Chat/post-trained,1.0,True
M4-ai/NeuralReyna-Mini-1.8B-v0.3,M4-ai,Chat/post-trained,1.0,True
M4-ai/Orca-2.0-Tau-1.8B,M4-ai,Chat/post-trained,1.0,True
M4-ai/TinyMistral-6x248M-Instruct,M4-ai,Chat/post-trained,1.0,True
M4-ai/neural-chat-mini-v2.2-1.8B,M4-ai,Chat/post-trained,1.0,True
M4-ai/tau-0.5B,M4-ai,Fine-tuned,,True
M4-ai/tau-0.5B-instruct-DPOP,M4-ai,Chat/post-trained,,True
M4-ai/tau-1.8B,M4-ai,Continually pretrained,1.0,True
MAISAAI/gemma-2b-coder,MAISAAI,Fine-tuned,2.0,True
MBZUAI/LaMini-GPT-1.5B,MBZUAI,Fine-tuned,1.0,True
MBZUAI/lamini-cerebras-1.3b,MBZUAI,Fine-tuned,1.0,True
MBZUAI/lamini-cerebras-111m,MBZUAI,Fine-tuned,,True
MBZUAI/lamini-cerebras-256m,MBZUAI,Fine-tuned,,True
MBZUAI/lamini-neo-125m,MBZUAI,Fine-tuned,,True
MRAIRR/mini_7B_dare_v1,MRAIRR,Chat/post-trained,7.0,True
MSL7/INEX12-7b,MSL7,Chat/post-trained,7.0,True
MSL7/INEX16-7b,MSL7,Fine-tuned,7.0,True
MSL7/INEX4-7b,MSL7,Fine-tuned,7.0,True
MSL7/INEX8-7B,MSL7,Chat/post-trained,7.0,True
MSL7/Liph.42-slerp,MSL7,Fine-tuned,2.0,True
MTSAIR/MultiVerse_70B,MTSAIR,Fine-tuned,72.0,True
MTSAIR/multi_verse_model,MTSAIR,Fine-tuned,7.0,True
ManniX-ITA/Starling-LM-7B-beta-LaserRMT-v1,ManniX-ITA,Fine-tuned,7.0,True
Manolo26/metis-chat-instruct-7b,Manolo26,Fine-tuned,7.0,True
MatthieuJ/ING_Triomphant_M2_SLERP,MatthieuJ,Merged,7.0,True
MayaPH/FinOPT-Franklin,MayaPH,Fine-tuned,1.0,True
MayaPH/FinOPT-Lincoln,MayaPH,Fine-tuned,,True
MayaPH/FinOPT-Washington,MayaPH,Fine-tuned,,True
MayaPH/GodziLLa-30B,MayaPH,Fine-tuned,30.0,True
MayaPH/GodziLLa-30B-plus,MayaPH,Unknown,,False
MayaPH/GodziLLa2-70B,MayaPH,Chat/post-trained,68.0,True
MaziyarPanahi/Bioxtral-4x7B-v0.1,MaziyarPanahi,Fine-tuned,24.0,True
MaziyarPanahi/Calme-12B-Instruct-v0.1,MaziyarPanahi,Fine-tuned,12.0,True
MaziyarPanahi/Calme-4x7B-MoE-v0.1,MaziyarPanahi,Fine-tuned,24.0,True
MaziyarPanahi/Calme-4x7B-MoE-v0.2,MaziyarPanahi,Fine-tuned,24.0,True
MaziyarPanahi/Calme-7B-Instruct-v0.1,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Calme-7B-Instruct-v0.1.1,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Calme-7B-Instruct-v0.2,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Calme-7B-Instruct-v0.3,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Calme-7B-Instruct-v0.4,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Calme-7B-Instruct-v0.5,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Calme-7B-Instruct-v0.9,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Experiment26Yam_Ognoexperiment27Multi_verse_model,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Experiment26Yamshadow_Ognoexperiment27Multi_verse_model,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Franken-MoE-18B-v0.1,MaziyarPanahi,Fine-tuned,18.0,True
MaziyarPanahi/Goku-8x22B-v0.1,MaziyarPanahi,Fine-tuned,140.0,True
MaziyarPanahi/Llama-3-11B-Instruct-v0.1,MaziyarPanahi,Fine-tuned,11.0,True
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.1,MaziyarPanahi,Chat/post-trained,70.0,True
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.2,MaziyarPanahi,Chat/post-trained,70.0,True
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.3,MaziyarPanahi,Chat/post-trained,70.0,True
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.4,MaziyarPanahi,Chat/post-trained,70.0,True
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.1,MaziyarPanahi,Fine-tuned,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.2,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.3,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.4,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.1,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.2,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.3,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.4,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.5,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.7,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.8,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/Llama-3-8B-Instruct-v0.9,MaziyarPanahi,Chat/post-trained,8.0,True
MaziyarPanahi/M7Yamshadowexperiment28_Experiment26T3q,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/M7Yamshadowexperiment28_Strangemerges_30Experiment26,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/MeliodasPercival_01_Experiment26T3q,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Mistral-7B-Alpaca-52k-v0.1,MaziyarPanahi,Fine-tuned,7.0,True
MaziyarPanahi/Mistral-7B-Instruct-Aya-101,MaziyarPanahi,Fine-tuned,7.0,True
