model_id,org_id,n_valid_F,n_valid_C,n_valid_target,eligible,reasons
KoboldAI/OPT-2.7B-Nerybus-Mix,KoboldAI,586,586,9586,True,
KoboldAI/OPT-2.7B-Nerys-v2,KoboldAI,586,586,9586,True,
KoboldAI/OPT-30B-Erebus,KoboldAI,586,586,9586,True,
KoboldAI/OPT-350M-Erebus,KoboldAI,586,586,9586,True,
KoboldAI/OPT-6.7B-Erebus,KoboldAI,586,586,9586,True,
KoboldAI/OPT-6.7B-Nerybus-Mix,KoboldAI,586,586,9586,True,
KoboldAI/OPT-6B-nerys-v2,KoboldAI,586,586,9586,True,
KoboldAI/PPO_Pygway-6b-Mix,KoboldAI,586,586,9586,True,
KoboldAI/fairseq-dense-125M,KoboldAI,586,586,9586,True,
KoboldAI/fairseq-dense-2.7B,KoboldAI,586,586,9586,True,
KoboldAI/fairseq-dense-355M,KoboldAI,586,586,9586,True,
KoboldAI/fairseq-dense-6.7B,KoboldAI,586,586,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-100step-flan,Korabbit,586,584,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-100step-flan-v2,Korabbit,586,584,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-100step-v2,Korabbit,586,584,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-200step-flan,Korabbit,586,584,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-200step-flan-v2,Korabbit,586,584,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-200step-v2,Korabbit,586,584,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-300step-flan-v2,Korabbit,586,584,9586,True,
Korabbit/Llama-2-7b-chat-hf-afr-441step-flan-v2,Korabbit,586,584,9586,True,
Kquant03/Azathoth-16x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/BurningBruce-SOLAR-8x10.7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Buttercup-4x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Buttercup-V2-bf16,Kquant03,586,584,9586,True,
Kquant03/Buttercup-V2-laser,Kquant03,586,584,9586,True,
Kquant03/CognitiveFusion-4x7B-bf16-MoE,Kquant03,586,584,9586,True,
Kquant03/CognitiveFusion2-4x7B-BF16,Kquant03,586,584,9586,True,
Kquant03/Cognito-2x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/DolphinHermesPro-ModelStock,Kquant03,586,584,9586,True,
Kquant03/Eukaryote-8x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/FrankenDPO-4x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Hippolyta-7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Kaltsit-16x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Medusa-7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Nanashi-2x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/NeuralTrix-7B-dpo-laser,Kquant03,586,584,9586,True,
Kquant03/NeuralTrix-7B-dpo-relaser,Kquant03,586,584,9586,True,
Kquant03/Prokaryote-8x7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Raiden-16x3.43B,Kquant03,586,584,9586,True,
Kquant03/Ryu-4x7B-MoE-bf16,Kquant03,586,584,9586,True,
Kquant03/Samlagast-7B-bf16,Kquant03,586,584,9586,True,
Kquant03/Samlagast-7B-laser-bf16,Kquant03,586,584,9586,True,
Kukedlc/Brocae-Area-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/Fasciculus-Arcuatus-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/FrankeMerge-12.5B,Kukedlc,586,584,9586,True,
Kukedlc/Jupiter-k-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/LLama-3-8b-Maths,Kukedlc,586,584,9586,True,
Kukedlc/MyModelsMerge-7b,Kukedlc,586,584,9586,True,
Kukedlc/NeoCortex-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/NeuTrixOmniBe-7B-model-remix,Kukedlc,586,584,9586,True,
Kukedlc/NeuTrixOmniBe-DPO,Kukedlc,586,584,9586,True,
Kukedlc/Neural-4-ARC-7b,Kukedlc,586,584,9586,True,
Kukedlc/Neural-4-Maths-7b,Kukedlc,586,584,9586,True,
Kukedlc/Neural-4-QA-7b,Kukedlc,586,584,9586,True,
Kukedlc/Neural-Cosmic-Boy-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/Neural-Krishna-Multiverse-7b,Kukedlc,586,584,9586,True,
Kukedlc/Neural-Krishna-Multiverse-7b-v2,Kukedlc,586,584,9586,True,
Kukedlc/Neural-Krishna-Multiverse-7b-v3,Kukedlc,586,584,9586,True,
Kukedlc/Neural4gsm8k,Kukedlc,586,584,9586,True,
Kukedlc/NeuralArjuna-7B-DT,Kukedlc,586,584,9586,True,
Kukedlc/NeuralContamination-7B-ties,Kukedlc,586,584,9586,True,
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,Kukedlc,586,584,9586,True,
Kukedlc/NeuralExperiment-7b-dare-ties,Kukedlc,586,584,9586,True,
Kukedlc/NeuralFusion-7b-Dare-Ties,Kukedlc,586,584,9586,True,
Kukedlc/NeuralGanesha-7b,Kukedlc,586,584,9586,True,
Kukedlc/NeuralKrishna-7B-V2-DPO,Kukedlc,586,584,9586,True,
Kukedlc/NeuralKrishna-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/NeuralKrishna-7B-v3,Kukedlc,586,584,9586,True,
Kukedlc/NeuralKrishnaMath-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/NeuralKuke-4-All-7b,Kukedlc,586,584,9586,True,
Kukedlc/NeuralKukedlc-7B-Labonned,Kukedlc,586,584,9586,True,
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,Kukedlc,586,584,9586,True,
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,Kukedlc,586,584,9586,True,
Kukedlc/NeuralMarioMonarch-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/NeuralMaths-Experiment-7b,Kukedlc,586,584,9586,True,
Kukedlc/NeuralMaxime-7B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/NeuralMergeTest-001,Kukedlc,586,584,9586,True,
Kukedlc/NeuralMiLLaMa-8B-slerp,Kukedlc,586,584,9586,True,
Kukedlc/NeuralSirKrishna-7b,Kukedlc,586,584,9586,True,
Kukedlc/NeuralStockFusion-7b,Kukedlc,586,584,9586,True,
Kukedlc/NeuralSynthesis-7B-v0.1,Kukedlc,586,584,9586,True,
Kukedlc/NeuralSynthesis-7B-v0.2,Kukedlc,586,584,9586,True,
Kukedlc/NeuralSynthesis-7B-v0.3,Kukedlc,586,584,9586,True,
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,Kukedlc,586,584,9586,True,
Kukedlc/Ramakrishna-7b-v3,Kukedlc,586,584,9586,True,
Kukedlc/Smart-LLaMa-3-8b-Python-v4,Kukedlc,586,584,9586,True,
Kukedlc/Smart-LLama-3-8b-Python-v5,Kukedlc,586,584,9586,True,
Kukedlc/SmartLlama-3-8B-MS-v0.1,Kukedlc,586,584,9586,True,
Kukedlc/SuperMente-7B-v4,Kukedlc,586,584,9586,True,
Kukedlc/neuronal-7b-Mlab,Kukedlc,586,584,9586,True,
Kunhao/pile-7b,Kunhao,586,584,9586,True,
Kunhao/pile-7b-250b-tokens,Kunhao,586,584,9586,True,
L-R/LLmRA-3B-v0.1,L-R,586,584,9586,True,
L-R/LLmRa-1.3B,L-R,586,584,9586,True,
L-R/LLmRa-1.3B_V2,L-R,586,584,9586,True,
L-R/LLmRa-2.7B,L-R,586,584,9586,True,
LDCC/LDCC-SOLAR-10.7B,LDCC,586,584,9586,True,
LHC88/DPOpenHermes-7B-v2-PerfLaser,LHC88,586,584,9586,True,
LHC88/LaseredHermes-7B-v1,LHC88,586,584,9586,True,
LLM360/Amber,LLM360,586,584,9586,True,
LLM360/AmberChat,LLM360,586,584,9586,True,
LLM360/K2,LLM360,586,584,9586,True,
LLMNewbie/vic_critT_20pr,LLMNewbie,586,584,9586,True,
LLMs/AlpacaGPT4-7B-elina,LLMs,586,586,9586,True,
LLMs/WizardLM-13B-V1.0,LLMs,586,584,9586,True,
LLMs/WizardLM-30B-V1.0,LLMs,586,584,9586,True,
LTC-AI-Labs/Guanaco-Vicuna-7B-L2,LTC-AI-Labs,586,584,9586,True,
LTC-AI-Labs/L2-7b-Base-WVG-Uncensored,LTC-AI-Labs,586,584,9586,True,
LTC-AI-Labs/L2-7b-Base-test-WVG,LTC-AI-Labs,586,584,9586,True,
LTC-AI-Labs/L2-7b-Beluga-WVG-Test,LTC-AI-Labs,586,584,9586,True,
LTC-AI-Labs/L2-7b-Hermes-Synthia,LTC-AI-Labs,586,584,9586,True,
LTC-AI-Labs/L2-7b-Hermes-WVG-Test,LTC-AI-Labs,586,584,9586,True,
LTC-AI-Labs/L2-7b-Synthia-WVG-Test,LTC-AI-Labs,586,584,9586,True,
Lajonbot/Llama-2-13b-hf-instruct-pl-lora_unload,Lajonbot,586,584,9586,True,
Lajonbot/Llama-2-7b-chat-hf-instruct-pl-lora_unload,Lajonbot,586,584,9586,True,
Lajonbot/tableBeluga-7B-instruct-pl-lora_unload,Lajonbot,586,584,9586,True,
Lajonbot/vicuna-13b-v1.3-PL-lora_unload,Lajonbot,586,584,9586,True,
Lajonbot/vicuna-7b-v1.5-PL-lora_unload,Lajonbot,586,584,9586,True,
Lambent/danube2-upscale-1.7,Lambent,586,584,9586,True,
Lambent/threebird-7B,Lambent,586,584,9586,True,
Langboat/Mengzi3-13B-Base,Langboat,586,584,9586,True,
Lazycuber/Janemalion-6B,Lazycuber,586,584,9586,True,
Lazycuber/L2-7b-Base-Guanaco-Uncensored,Lazycuber,586,584,9586,True,
Lazycuber/L2-7b-Guanaco-Random-Test,Lazycuber,586,584,9586,True,
Lazycuber/L2-7b-Guanaco-Uncensored,Lazycuber,586,584,9586,True,
Lazycuber/L2-7b-Orca-WVG-Test,Lazycuber,586,584,9586,True,
Lazycuber/pyg-instruct-wizardlm,Lazycuber,586,584,9586,True,
LeoLM/leo-hessianai-13b,LeoLM,586,584,9586,True,
LeoLM/leo-hessianai-7b,LeoLM,586,584,9586,True,
LeoLM/leo-hessianai-7b-chat,LeoLM,586,584,9586,True,
LeoLM/leo-hessianai-7b-chat-bilingual,LeoLM,586,584,9586,True,
LeroyDyer/Mistral_AI_v2,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_128k,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_128k_b,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_128k_bioMedical,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberBrain_3_0,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberBrain_Coder,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberCoder,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberTron,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberTron_Coder,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberTron_DeepMind_III_UFT,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberTron_Ultra,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_CyberUltron_DPO,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_2.0,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_3.0,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_3.1_SFT,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_3.m1,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_3.m2,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_4.0,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_5.0,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_Child,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_Matrix_2_0,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_Cyber_MegaMind_3_0,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_LCARS_,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_MasterTron,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_SwahiliTron_7b,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_AI_base_128k,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_BioMedical,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_Chat_X,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_Chat_X_128k,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_Instruct,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_ThoughtsProcess_1,LeroyDyer,586,584,9586,True,
LeroyDyer/Mixtral_Uncensored,LeroyDyer,586,584,9586,True,
LeroyDyer/SpydazWeb_AI_BASE_128k,LeroyDyer,586,584,9586,True,
LewisDeBenoisIV/BillyTheKid1803,LewisDeBenoisIV,586,584,9586,True,
LewisDeBenoisIV/Jason1903_SLERP,LewisDeBenoisIV,586,584,9586,True,
Lexic0n/Mistral_7B-Open_Hermes-NSFWV1,Lexic0n,586,584,9586,True,
Liangmingxin/ThetaWave-7B-sft,Liangmingxin,586,584,9586,True,
Lichang-Chen/random_max_spin_filter1,Lichang-Chen,586,584,9586,True,
Lichang-Chen/reward_max_spin_filter0.7,Lichang-Chen,586,584,9586,True,
LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,LimYeri,25,23,1516,False,source_F_lt100;source_C_lt100
LinkSoul/Chinese-Llama-2-7b,LinkSoul,586,584,9586,True,
Linly-AI/Chinese-LLaMA-2-7B-hf,Linly-AI,586,584,9585,True,
LoSboccacc/orthogonal-2x7B-base,LoSboccacc,586,584,9586,True,
LoSboccacc/orthogonal-2x7B-v2-base,LoSboccacc,586,584,9586,True,
Locutusque/ChatHercules-2.5-Mistral-7B-DPO,Locutusque,586,584,9586,True,
Locutusque/Hercules-1.0-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Hercules-2.0-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Hercules-3.0-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Hercules-3.1-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Hercules-4.0-Mistral-v0.2-7B,Locutusque,586,584,9586,True,
Locutusque/Hercules-4.0-Yi-34B,Locutusque,586,584,9586,True,
Locutusque/Hyperion-1.5-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Hyperion-2.0-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Hyperion-2.0-Yi-34B,Locutusque,586,584,9586,True,
Locutusque/Hyperion-2.1-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Hyperion-3.0-Mistral-7B-DPO,Locutusque,586,584,9586,True,
Locutusque/Hyperion-3.0-Mistral-7B-alpha,Locutusque,586,584,9586,True,
Locutusque/Hyperion-3.0-Mixtral-3x7B,Locutusque,586,584,9586,True,
Locutusque/Hyperion-3.0-Yi-34B,Locutusque,586,584,9586,True,
Locutusque/Llama-3-Orca-2.0-8B,Locutusque,586,584,9586,True,
Locutusque/LocutusqueXFelladrin-TinyMistral248M-Instruct,Locutusque,586,584,9586,True,
Locutusque/Mistral-7B-SFT,Locutusque,586,584,9586,True,
Locutusque/NeuralHyperion-2.0-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/NeuralHyperion-Medium-Preview,Locutusque,586,584,9586,True,
Locutusque/OpenCerebrum-1.0-7b-DPO,Locutusque,586,584,9586,True,
Locutusque/OpenCerebrum-1.0-7b-SFT,Locutusque,586,584,9586,True,
Locutusque/OpenCerebrum-1.5-Mistral-7B-v0.2-beta,Locutusque,586,584,9586,True,
Locutusque/OpenCerebrum-1.5-Mistral-7b-v0.2-alpha,Locutusque,586,584,9586,True,
Locutusque/OpenCerebrum-2.0-7B,Locutusque,586,584,9586,True,
Locutusque/OpenHercules-2.5-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/Orca-2-13B-no_robots,Locutusque,586,584,9586,True,
Locutusque/Orca-2-13b-SFT-v4,Locutusque,586,584,9586,True,
Locutusque/Orca-2-13b-SFT-v6,Locutusque,586,584,9586,True,
Locutusque/Orca-2-13b-SFT_v5,Locutusque,586,584,9586,True,
Locutusque/Rhino-Mistral-7B,Locutusque,586,584,9586,True,
Locutusque/SlimHercules-4.0-Mistral-7B-v0.2,Locutusque,586,584,9586,True,
Locutusque/TinyMistral-248M-Instruct,Locutusque,586,584,9586,True,
Locutusque/TinyMistral-248M-v2,Locutusque,586,584,9586,True,
Locutusque/TinyMistral-248M-v2.5,Locutusque,586,584,9586,True,
Locutusque/TinyMistral-248M-v2.5-Instruct,Locutusque,586,584,9586,True,
Locutusque/TinyMistral-248m,Locutusque,586,584,9586,True,
Locutusque/UltraQwen-7B,Locutusque,586,584,9586,True,
Locutusque/gpt2-conversational-or-qa,Locutusque,586,586,9586,True,
Locutusque/hyperion-medium-preview,Locutusque,586,584,9586,True,
Locutusque/llama-3-neural-chat-v1-8b,Locutusque,586,584,9586,True,
Locutusque/llama-3-neural-chat-v2.2-8B,Locutusque,586,584,9586,True,
Locutusque/lr-experiment1-7B,Locutusque,586,584,9586,True,
LordNoah/Alpaca-tuned-gpt2,LordNoah,586,584,9586,True,
LordNoah/Alpaca_refine_gpt2_e0_se1,LordNoah,586,584,9586,True,
LordNoah/Alpaca_refine_gpt2_e1_se0,LordNoah,586,584,9586,True,
LordNoah/Alpaca_refine_tuned_gpt2_large,LordNoah,586,584,9586,True,
LordNoah/Alpaca_spin_gpt2_e0_se1,LordNoah,586,584,9586,True,
LordNoah/Alpaca_spin_gpt2_e1_se0,LordNoah,586,584,9586,True,
LordNoah/Alpaca_spin_tuned_gpt2_large,LordNoah,586,584,9586,True,
LordNoah/latent_gpt2_medium_alpaca_e2,LordNoah,586,584,9586,True,
LordNoah/latent_gpt2_medium_alpaca_e3,LordNoah,586,584,9586,True,
LordNoah/latent_gpt2_medium_alpaca_e4,LordNoah,586,584,9586,True,
LordNoah/spin_gpt2_medium_alpaca_e2,LordNoah,586,584,9586,True,
LordNoah/spin_gpt2_medium_alpaca_e3,LordNoah,586,584,9586,True,
LoupGarou/WizardCoder-Guanaco-15B-V1.0,LoupGarou,586,584,9586,True,
LoupGarou/WizardCoder-Guanaco-15B-V1.1,LoupGarou,586,586,9586,True,
Lvxy1117/amber_fine_tune_001,Lvxy1117,586,584,9586,True,
Lvxy1117/amber_fine_tune_ori,Lvxy1117,586,584,9586,True,
Lvxy1117/amber_fine_tune_sg_part1,Lvxy1117,586,584,9586,True,
Lvxy1117/amber_fine_tune_sgall,Lvxy1117,586,584,9586,True,
M4-ai/Hercules-Mini-1.8B,M4-ai,586,584,9586,True,
M4-ai/Hercules-Qwen1.5-14B,M4-ai,586,584,9586,True,
M4-ai/NeuralReyna-Mini-1.8B-v0.2,M4-ai,586,584,9586,True,
M4-ai/NeuralReyna-Mini-1.8B-v0.3,M4-ai,586,584,9586,True,
M4-ai/Orca-2.0-Tau-1.8B,M4-ai,586,584,9586,True,
M4-ai/TinyMistral-6x248M-Instruct,M4-ai,586,584,9586,True,
M4-ai/neural-chat-mini-v2.2-1.8B,M4-ai,586,584,9586,True,
M4-ai/tau-0.5B,M4-ai,586,584,9586,True,
M4-ai/tau-0.5B-instruct-DPOP,M4-ai,586,584,9586,True,
M4-ai/tau-1.8B,M4-ai,586,584,9586,True,
MAISAAI/gemma-2b-coder,MAISAAI,586,584,9586,True,
MBZUAI/LaMini-GPT-1.5B,MBZUAI,586,586,9586,True,
MBZUAI/lamini-cerebras-1.3b,MBZUAI,586,586,9586,True,
MBZUAI/lamini-cerebras-111m,MBZUAI,586,586,9586,True,
MBZUAI/lamini-cerebras-256m,MBZUAI,586,586,9586,True,
MBZUAI/lamini-neo-125m,MBZUAI,586,586,9586,True,
MRAIRR/mini_7B_dare_v1,MRAIRR,586,584,9586,True,
MSL7/INEX12-7b,MSL7,586,584,9586,True,
MSL7/INEX16-7b,MSL7,586,584,9586,True,
MSL7/INEX4-7b,MSL7,586,584,9586,True,
MSL7/INEX8-7B,MSL7,586,584,9586,True,
MSL7/Liph.42-slerp,MSL7,586,584,9586,True,
MTSAIR/MultiVerse_70B,MTSAIR,586,584,9586,True,
MTSAIR/multi_verse_model,MTSAIR,586,584,9586,True,
ManniX-ITA/Starling-LM-7B-beta-LaserRMT-v1,ManniX-ITA,586,584,9586,True,
Manolo26/metis-chat-instruct-7b,Manolo26,586,584,9586,True,
MatthieuJ/Forbin_13B_M1_SLERP,MatthieuJ,0,0,0,False,source_F_lt100;source_C_lt100;target_valid_lt200
MatthieuJ/ING_Triomphant_M2_SLERP,MatthieuJ,586,584,9586,True,
MayaPH/FinOPT-Franklin,MayaPH,586,586,9586,True,
MayaPH/FinOPT-Lincoln,MayaPH,586,586,9586,True,
MayaPH/FinOPT-Washington,MayaPH,586,586,9586,True,
MayaPH/GodziLLa-30B,MayaPH,586,586,9586,True,
MayaPH/GodziLLa-30B-plus,MayaPH,586,584,9586,True,
MayaPH/GodziLLa2-70B,MayaPH,586,584,9586,True,
MaziyarPanahi/Bioxtral-4x7B-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-12B-Instruct-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-4x7B-MoE-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-4x7B-MoE-v0.2,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-7B-Instruct-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-7B-Instruct-v0.1.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-7B-Instruct-v0.2,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-7B-Instruct-v0.3,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-7B-Instruct-v0.4,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-7B-Instruct-v0.5,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Calme-7B-Instruct-v0.9,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Experiment26Yam_Ognoexperiment27Multi_verse_model,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Experiment26Yamshadow_Ognoexperiment27Multi_verse_model,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Franken-MoE-18B-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Goku-8x22B-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-11B-Instruct-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.2,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.3,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.4,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.2,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.3,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.4,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.2,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.3,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.4,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.5,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.7,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.8,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Llama-3-8B-Instruct-v0.9,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/M7Yamshadowexperiment28_Experiment26T3q,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/M7Yamshadowexperiment28_Strangemerges_30Experiment26,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/MeliodasPercival_01_Experiment26T3q,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Mistral-7B-Alpaca-52k-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Mistral-7B-Instruct-Aya-101,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Mistral-7B-Instruct-KhanAcademy-v0.2,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Mistral-7B-Instruct-v0.3,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Mistral-7B-v0.3,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Phi-3-mini-4k-instruct-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Phi-3-mini-4k-instruct-v0.2,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Phi-3-mini-4k-instruct-v0.3,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Qwen1.5-8x7b-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/TheTop-5x7B-Instruct-D-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/TheTop-5x7B-Instruct-P-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/TheTop-5x7B-Instruct-S2-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/TheTop-5x7B-Instruct-S3-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/TheTop-5x7B-Instruct-S4-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/TheTop-5x7B-Instruct-S5-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/TheTop-5x7B-Instruct-T-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Topxtral-4x7B-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/WizardLM-Math-70B-TIES-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/WizardLM-Math-70B-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/YamshadowInex12_Experiment26T3q,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/YamshadowInex12_Multi_verse_modelExperiment28,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/YamshadowStrangemerges_32_Experiment24Ognoexperiment27,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/Yarn-Mistral-7b-64k-Mistral-7B-Instruct-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/gemma-7b-alpaca-52k-v0.1,MaziyarPanahi,586,584,9586,True,
MaziyarPanahi/phi-2-logical-sft,MaziyarPanahi,586,584,9586,True,
MediaTek-Research/Breeze-7B-Instruct-v1_0,MediaTek-Research,586,584,9586,True,
Medilora/medilora-mistral-7b,Medilora,586,584,9586,True,
